cod_colegio;meac;partida;%_incidencia;1/03/2020;2/03/2020;3/03/2020;4/03/2020;5/03/2020;6/03/2020;7/03/2020;8/03/2020;9/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;14/03/2020;15/03/2020
9;1;TRASLADO Y ALMACENAJE DE MATERIAL (VERIFICACIÓN DE MATERIALES CON PACKING LIST);0.010974428;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;TRAZO, REPLANTEO Y NIVELACION DE PODIOS;0.018290713;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;ARMADO IZAJE PORTICOS + VIGAS PERIMETRALES P y T + MEDICION DE DIAGONALES + ANCLAJE DE PODIOS ;0.141949191;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;COLOCACIÓN VIGAS PISO SECUND. + CORREAS DE PISO;0.081113823;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;COLOCACIÓN DE VIGUESTAS TECHO + COL. SECUND.;0.060835367;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;TRASLADO Y NIVELACION DE PODIOS RAMPA;0.007316285;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;COLOCACIÓN DE VIGAS DE PISO EN RAMPA + PLATAFORMA DE DESCANSO;0.040556912;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;COLOCACION DE CORREAS PISO EN RAMPA +BARANDA;0.040556912;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;COLOCACION Y ASEGURAMIENTO DE PLANCHAS RAMPA + ANGULO (PLANCHA);0.040556912;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;"COLOCACION DE CANAL ""U"" + TRIPLAY FENOLICOS";0.039194384;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;INSTALACION DE PANEL MURO + LISTONES DE MADERA;0.072509611;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;INSTALACION DE PANEL TECHO;0.062790103;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;INSTALACION DE ACCESORIOS INTER Y EXTER;0.040847256;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;INSTALACION DE ALEROS;0.036449589;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
9;1;INSTALACION DE VENTANAS Y PUERTA;0.042981986;;;;;;0.2;0.2;0.2;0.2;0.6;0.6;0.79;0.91;0.91;0.916573127
